A+,355,40,1-24-2007
A,594,7,1-21-2018
D,36,62,1-21-2019
C,909,23,1-23-2010
D,970,77,1-21-2018
A+,360,49,1-20-2022
A,44,28,1-24-2005
F,132,59,1-24-2005
A+,86,69,1-25-2004
F,948,86,1-23-2012
B,354,50,1-24-2006
A,855,68,1-20-2022
B,222,82,1-24-2008
A,223,28,1-23-2009
C,249,34,1-20-2021
D,373,89,1-20-2023
B,454,25,1-24-2007
B,284,54,1-25-2004
A+,742,60,1-24-2006
A,540,20,1-20-2022
C,627,51,1-23-2009
A+,19,47,1-24-2008
D,761,36,1-24-2006
C,961,7,1-20-2021
A,737,16,1-24-2005
F,508,69,1-24-2008
A,743,90,1-20-2021
A,331,63,1-20-2023
B,169,40,1-24-2006
C,869,39,1-24-2006
D,82,68,1-22-2015
A+,791,13,1-24-2006
F,619,89,1-25-2004
F,561,35,1-24-2007
D,354,55,1-23-2010
B,474,73,1-24-2006
D,997,71,1-20-2022
D,27,21,1-24-2007
B,790,50,1-23-2010
A+,141,39,1-24-2005
A,265,30,1-20-2021
A+,227,63,1-25-2004
B,437,54,1-23-2010
F,68,56,1-23-2009
D,443,47,1-21-2017
F,633,94,1-20-2023
B,344,53,1-21-2018
A+,667,37,1-22-2014
B,60,84,1-25-2004
F,16,77,1-20-2023
C,95,35,1-21-2017
B,979,11,1-22-2013
B,726,29,1-24-2008
C,913,9,1-21-2017
C,724,58,1-22-2015
A+,976,32,1-24-2005
B,574,47,1-21-2018
A,444,26,1-23-2012
A,959,68,1-22-2014
C,713,39,1-21-2019
F,601,45,1-22-2016
F,65,19,1-22-2016
A,259,31,1-20-2024
A,142,26,1-24-2006
A+,389,72,1-21-2018
A,696,89,1-22-2015
A+,388,48,1-20-2022
C,523,9,1-21-2018
A+,628,51,1-20-2022
D,629,27,1-24-2007
C,484,36,1-20-2024
B,60,9,1-23-2012
A+,144,91,1-24-2005
A+,591,86,1-22-2013
A,701,17,1-21-2020
C,396,81,1-21-2020
A,165,50,1-22-2015
D,9,6,1-24-2008
B,107,45,1-20-2023
A+,37,25,1-23-2010
C,509,51,1-23-2012
B,945,33,1-23-2010
B,273,12,1-21-2020
A,314,35,1-20-2024
F,198,88,1-21-2018
A,246,2,1-24-2007
C,964,21,1-20-2023
B,85,70,1-20-2022
B,990,12,1-20-2023
C,585,48,1-20-2021
A,105,88,1-23-2009
D,960,18,1-22-2013
D,108,82,1-20-2024
F,442,46,1-25-2004
B,832,38,1-24-2005
C,139,72,1-23-2010
A,553,55,1-24-2005
B,656,7,1-22-2014
C,911,18,1-21-2020
B,836,20,1-24-2006
A+,902,87,1-20-2023
A,181,8,1-24-2005
F,61,79,1-22-2015
B,987,34,1-22-2016
B,417,76,1-24-2006
C,217,92,1-24-2005
C,920,40,1-23-2011
C,593,19,1-22-2016
A,543,38,1-22-2014
A,553,95,1-22-2013
A+,988,2,1-23-2009
F,535,48,1-21-2020
B,195,66,1-23-2012
B,458,59,1-24-2008
B,818,62,1-22-2014
D,824,31,1-23-2010
B,595,3,1-24-2008
A,584,77,1-22-2016
C,740,64,1-24-2006
A,290,94,1-22-2016
A+,37,20,1-22-2016
D,261,70,1-20-2022
A,252,20,1-20-2023
B,192,12,1-20-2023
F,661,59,1-24-2007
A,132,70,1-21-2020
D,431,9,1-22-2015
F,285,50,1-25-2004
A+,785,86,1-22-2014
D,998,69,1-24-2005
F,767,50,1-20-2023
A+,380,31,1-24-2007
D,123,37,1-20-2024
A,283,74,1-24-2005
C,394,26,1-20-2021
C,944,49,1-23-2011
C,42,25,1-22-2016
F,799,42,1-23-2011
A+,964,83,1-22-2016
A,678,86,1-24-2007
A+,767,93,1-25-2004
B,860,58,1-20-2021
C,783,48,1-25-2004
D,605,16,1-23-2010
F,459,55,1-21-2019
A+,574,71,1-20-2023
F,426,53,1-23-2009
B,949,24,1-21-2019
C,692,57,1-23-2009
F,662,76,1-23-2012
D,481,51,1-20-2023
A+,880,19,1-24-2006
B,437,76,1-21-2017
A,370,40,1-20-2024
A+,932,7,1-24-2005
D,249,10,1-20-2023
A+,594,51,1-23-2012
F,194,68,1-22-2013
F,805,64,1-20-2024
F,953,79,1-24-2006
F,70,67,1-21-2018
D,620,67,1-20-2024
A+,107,67,1-24-2007
F,205,55,1-20-2022
B,825,2,1-21-2017
B,227,50,1-20-2024
C,716,38,1-21-2019
A,536,12,1-20-2022
F,921,74,1-22-2015
C,783,68,1-22-2015
D,675,9,1-23-2012
B,645,27,1-20-2022
B,987,16,1-21-2017
D,408,27,1-21-2020
A+,103,82,1-21-2017
A,808,26,1-20-2022
F,604,87,1-21-2018
C,497,73,1-24-2008
C,832,88,1-24-2007
B,361,31,1-24-2005
B,980,19,1-23-2010
D,810,21,1-23-2012
C,686,51,1-21-2018
D,255,30,1-24-2006
D,202,30,1-21-2017
A+,620,64,1-24-2007
A+,878,9,1-21-2018
F,746,24,1-23-2010
A+,808,12,1-22-2016
B,433,77,1-22-2013
C,264,92,1-21-2017
D,679,47,1-23-2009
F,801,12,1-20-2024
D,192,28,1-22-2013
B,20,30,1-24-2006
A,818,82,1-24-2005
C,517,37,1-22-2015
B,3,75,1-20-2021
B,493,60,1-20-2021
D,179,64,1-21-2017
A,50,2,1-20-2022
F,732,69,1-22-2014
D,97,8,1-21-2017
A,742,79,1-21-2020
A,613,59,1-21-2019
A,505,48,1-24-2007
D,666,6,1-22-2013
B,845,47,1-20-2024
F,151,47,1-24-2007
C,23,70,1-24-2005
B,93,32,1-20-2021
F,746,15,1-24-2007
B,815,40,1-24-2005
A+,625,77,1-21-2018
B,141,1,1-23-2009
A+,154,10,1-24-2008
A,93,42,1-21-2018
D,52,57,1-20-2022
B,287,73,1-23-2011
D,284,67,1-25-2004
A,983,38,1-24-2007
C,925,21,1-21-2018
A+,108,50,1-22-2013
B,613,16,1-20-2024
D,947,18,1-21-2017
C,356,65,1-22-2013
D,175,90,1-20-2021
B,64,45,1-20-2022
B,945,62,1-21-2019
F,509,91,1-23-2012
D,294,58,1-23-2009
D,496,84,1-23-2009
D,749,69,1-25-2004
C,274,82,1-24-2008
C,39,63,1-23-2010
F,517,9,1-22-2014
D,432,12,1-20-2022
D,533,90,1-23-2012
A,856,12,1-22-2014
B,437,15,1-20-2022
A+,850,32,1-21-2019
B,101,73,1-24-2007
C,327,30,1-23-2011
D,960,28,1-21-2018
B,607,21,1-23-2010
D,812,31,1-23-2010
F,981,15,1-20-2023
D,366,77,1-24-2008
F,463,51,1-24-2008
A+,99,26,1-23-2010
B,434,72,1-20-2024
C,549,17,1-20-2022
D,676,76,1-21-2018
A,151,34,1-22-2016
D,268,71,1-22-2013
D,217,66,1-22-2016
A,493,79,1-23-2010
A,839,31,1-20-2023
B,100,32,1-24-2005
F,956,87,1-23-2010
D,793,3,1-24-2006
A,877,87,1-20-2021
F,118,12,1-20-2022
A,626,61,1-24-2005
A,144,26,1-21-2020
C,172,57,1-21-2020
C,805,1,1-21-2019
A+,616,95,1-21-2020
A+,336,49,1-23-2009
D,932,76,1-24-2007
F,846,22,1-25-2004
F,32,74,1-24-2005
B,677,83,1-20-2024
C,566,67,1-22-2014
D,623,18,1-23-2010
D,946,74,1-20-2021
D,742,4,1-24-2005
D,652,62,1-20-2024
A,745,62,1-23-2010
C,783,70,1-24-2008
C,18,17,1-25-2004
D,889,27,1-24-2006
D,239,25,1-23-2009
A+,654,72,1-23-2011
B,179,19,1-20-2023
C,498,20,1-20-2021
A+,884,20,1-20-2023
F,727,56,1-24-2007
A,550,78,1-24-2007
D,69,67,1-20-2021
A+,438,39,1-24-2007
B,972,30,1-21-2018
F,142,26,1-21-2017
A,476,51,1-20-2023
C,70,32,1-21-2020
A,33,21,1-21-2018
C,64,79,1-24-2007
B,973,38,1-25-2004
A,325,78,1-23-2009
B,751,46,1-21-2017
B,131,24,1-24-2006
A+,829,85,1-21-2020
B,898,41,1-21-2018
C,855,66,1-21-2018
D,515,35,1-21-2019
D,503,77,1-25-2004
A+,242,68,1-21-2019
A+,799,28,1-24-2006
A,333,25,1-24-2008
C,215,86,1-22-2016
A,639,30,1-23-2009
D,756,24,1-24-2008
D,231,11,1-21-2020
C,226,94,1-22-2015
A,204,11,1-22-2013
F,838,1,1-24-2005
A,267,37,1-20-2022
A,759,40,1-23-2011
D,611,40,1-21-2018
B,781,84,1-21-2020
F,208,75,1-20-2023
B,640,85,1-24-2008
A,728,13,1-23-2009
B,559,23,1-22-2013
A,766,18,1-22-2014
F,840,85,1-22-2015
D,741,77,1-24-2008
B,748,62,1-24-2006
A,973,17,1-22-2014
D,8,23,1-25-2004
A+,502,12,1-20-2021
F,916,3,1-23-2012
D,831,76,1-23-2010
B,472,56,1-23-2010
F,361,42,1-21-2020
F,355,18,1-25-2004
A,889,91,1-24-2007
A,412,31,1-23-2009
F,939,34,1-20-2021
C,716,83,1-24-2006
A+,669,11,1-23-2012
A,531,64,1-22-2016
C,467,10,1-21-2020
B,554,62,1-24-2005
D,959,61,1-22-2015
A+,115,47,1-24-2008
F,414,78,1-20-2022
A,403,33,1-22-2015
F,34,83,1-24-2007
D,467,9,1-20-2022
A+,94,14,1-23-2011
B,498,46,1-23-2009
F,945,94,1-22-2016
F,787,26,1-24-2006
D,337,76,1-22-2016
A+,952,87,1-23-2009
A+,941,94,1-22-2015
B,777,6,1-21-2017
D,45,54,1-22-2013
F,839,70,1-22-2016
F,441,45,1-25-2004
F,791,45,1-20-2023
F,222,9,1-23-2012
A+,606,12,1-22-2013
A,991,28,1-24-2005
A,193,79,1-24-2006
A+,41,91,1-21-2020
B,269,56,1-23-2012
D,696,51,1-21-2018
C,579,50,1-20-2024
B,628,88,1-22-2015
C,442,2,1-20-2021
B,173,17,1-24-2005
B,789,40,1-22-2016
B,13,8,1-24-2008
F,793,48,1-21-2020
C,143,26,1-22-2014
D,471,12,1-25-2004
F,136,18,1-20-2023
A,845,67,1-21-2020
D,739,53,1-21-2019
F,328,46,1-22-2015
A,695,61,1-23-2010
B,628,33,1-21-2020
F,713,32,1-22-2016
A+,886,39,1-21-2020
A,12,18,1-24-2008
A+,927,81,1-21-2020
A,273,38,1-21-2018
A,242,12,1-20-2023
B,812,4,1-20-2024
B,208,48,1-24-2007
C,723,94,1-23-2012
A+,628,54,1-21-2020
A,397,11,1-23-2011
B,672,64,1-23-2010
A+,773,14,1-20-2023
B,864,38,1-22-2013
F,663,17,1-22-2015
B,290,50,1-22-2013
B,961,89,1-25-2004
F,965,19,1-21-2018
D,290,50,1-24-2008
C,723,85,1-23-2009
C,946,80,1-20-2021
C,921,49,1-21-2018
A,260,4,1-20-2021
B,607,63,1-22-2016
A,635,40,1-21-2020
F,609,58,1-20-2023
F,645,24,1-22-2013
C,998,11,1-22-2015
B,175,7,1-22-2014
F,84,40,1-21-2018
F,584,8,1-22-2015
D,938,95,1-21-2018
A,323,25,1-22-2016
A+,630,76,1-22-2015
A,694,6,1-25-2004
F,939,60,1-25-2004
D,252,74,1-22-2015
A,526,63,1-20-2021
B,470,94,1-23-2012
C,923,64,1-22-2014
A+,223,21,1-21-2019
D,377,12,1-25-2004
D,607,19,1-23-2011
D,546,41,1-20-2022
A+,187,72,1-20-2021
C,318,66,1-24-2007
A+,425,15,1-22-2016
C,858,40,1-22-2013
A,861,39,1-22-2014
A+,27,54,1-20-2024
A,750,5,1-24-2006
B,438,31,1-24-2007
D,452,68,1-21-2019
C,581,33,1-23-2011
C,358,38,1-22-2015
C,307,77,1-20-2022
C,137,72,1-22-2013
A+,288,58,1-23-2012
B,512,73,1-21-2017
B,814,79,1-23-2009
C,294,27,1-23-2010
D,794,95,1-20-2024
A+,318,91,1-20-2024
D,80,33,1-24-2005
D,238,45,1-22-2015
A+,268,48,1-21-2017
A+,238,46,1-20-2023
B,84,59,1-22-2016
A+,588,14,1-21-2019
C,639,60,1-21-2020
D,678,69,1-21-2020
C,161,33,1-24-2005
A,313,75,1-22-2015
C,137,93,1-23-2012
F,451,15,1-24-2005
B,868,29,1-23-2009
C,973,90,1-23-2012
B,135,45,1-24-2005
B,648,16,1-24-2005
F,632,45,1-24-2005
D,770,16,1-23-2009
C,80,83,1-20-2022
F,554,63,1-20-2022
C,262,51,1-23-2010
D,74,92,1-22-2013
D,609,81,1-24-2005
A+,873,86,1-24-2008
A,798,36,1-20-2021
A,859,72,1-23-2010
F,328,62,1-23-2011
C,520,84,1-23-2010
D,151,36,1-23-2012
D,995,1,1-24-2007
C,107,75,1-21-2020
F,660,72,1-20-2021
F,928,73,1-20-2021
B,609,33,1-20-2024
C,176,42,1-25-2004
A,719,36,1-23-2009
A,868,94,1-25-2004
A+,848,80,1-22-2014
B,256,38,1-24-2006
A+,595,57,1-22-2013
D,382,29,1-24-2006
F,510,42,1-20-2022
F,136,54,1-23-2009
B,573,19,1-24-2005
D,661,44,1-20-2023
F,46,53,1-24-2006
A+,614,73,1-23-2010
B,21,42,1-24-2005
C,577,88,1-20-2021
B,790,60,1-20-2021
D,588,21,1-23-2009
C,910,50,1-23-2010
A,770,78,1-22-2013
C,217,80,1-20-2022
D,536,93,1-21-2017
A,409,15,1-20-2023
D,855,89,1-22-2015
D,378,76,1-22-2015
C,545,15,1-21-2019
A+,293,13,1-21-2019
D,32,52,1-20-2022
A,214,27,1-22-2014
A+,200,48,1-23-2009
B,723,12,1-22-2014
A+,627,86,1-22-2015
D,248,75,1-23-2010
A,893,81,1-23-2012
C,665,80,1-22-2016
A+,149,81,1-20-2023
B,80,36,1-20-2022
D,872,49,1-25-2004
B,854,77,1-23-2010
B,180,3,1-22-2013
F,112,26,1-24-2008
A+,262,45,1-23-2009
B,709,30,1-23-2009
A+,402,72,1-23-2010
A,303,10,1-24-2007
B,201,30,1-23-2009
A,849,48,1-22-2015
F,227,7,1-21-2017
A,928,53,1-22-2016
B,110,59,1-20-2022
F,936,56,1-20-2022
D,382,26,1-21-2020
A,353,70,1-21-2020
A+,456,24,1-20-2024
C,745,63,1-20-2022
A+,198,46,1-20-2024
B,882,1,1-20-2024
D,569,72,1-23-2010
D,166,62,1-23-2012
B,852,72,1-21-2020
F,996,18,1-21-2017
D,124,14,1-24-2008
B,543,79,1-20-2023
A+,399,17,1-21-2018
B,525,38,1-24-2006
F,930,81,1-24-2006
A,7,91,1-23-2012
B,613,53,1-24-2005
C,562,59,1-22-2014
A,492,8,1-21-2017
A+,225,60,1-23-2012
B,939,35,1-24-2005
A,142,8,1-24-2006
F,859,48,1-20-2023
A,467,65,1-21-2017
B,793,65,1-22-2014
A,737,12,1-24-2006
D,74,51,1-20-2021
C,66,11,1-22-2013
D,915,72,1-24-2006
C,11,28,1-23-2011
D,262,38,1-22-2014
B,287,57,1-21-2019
A+,488,48,1-22-2016
F,373,5,1-24-2008
F,851,31,1-22-2014
C,577,74,1-20-2022
A,843,16,1-23-2009
B,173,59,1-23-2011
D,890,1,1-22-2014
C,221,15,1-21-2018
F,993,72,1-22-2016
C,111,72,1-24-2007
B,402,11,1-23-2011
C,152,73,1-21-2018
C,180,74,1-20-2023
A+,197,39,1-25-2004
C,683,73,1-24-2007
A,345,17,1-22-2015
D,415,83,1-25-2004
B,625,30,1-22-2013
C,40,57,1-24-2008
D,120,50,1-23-2012
D,506,35,1-20-2023
B,24,67,1-21-2018
A+,489,12,1-24-2008
A,353,50,1-24-2007
D,303,36,1-24-2008
F,857,57,1-22-2013
C,994,26,1-23-2009
D,130,89,1-22-2014
B,419,95,1-21-2020
A+,32,28,1-22-2013
C,162,75,1-24-2005
A+,498,58,1-22-2013
C,56,28,1-20-2022
A+,772,50,1-22-2016
F,202,38,1-21-2019
A+,259,80,1-22-2014
B,282,1,1-23-2009
F,559,28,1-20-2021
D,428,14,1-22-2013
B,448,8,1-21-2019
F,658,82,1-21-2019
D,774,67,1-24-2008
A,955,82,1-22-2015
F,335,91,1-21-2019
D,918,93,1-21-2017
C,731,84,1-21-2018
F,431,19,1-23-2012
C,680,50,1-23-2012
B,10,18,1-21-2018
F,573,70,1-20-2024
A,545,0,1-22-2014
B,160,40,1-23-2012
C,324,49,1-23-2009
B,66,37,1-23-2009
A,251,92,1-21-2018
D,412,90,1-23-2010
F,744,38,1-20-2023
D,269,25,1-22-2015
F,570,15,1-24-2006
A+,821,33,1-22-2016
C,768,51,1-22-2016
F,770,58,1-20-2024
C,639,75,1-24-2007
A,378,44,1-21-2020
A+,387,80,1-23-2010
F,795,93,1-24-2005
C,957,56,1-24-2007
C,77,85,1-21-2020
D,338,56,1-24-2006
A+,846,12,1-20-2021
D,821,85,1-25-2004
D,663,92,1-24-2006
A,951,46,1-20-2024
D,974,20,1-24-2005
D,392,48,1-21-2020
A,217,23,1-21-2020
D,397,53,1-23-2009
B,836,0,1-21-2020
A+,371,39,1-24-2007
A,186,91,1-24-2008
B,205,12,1-21-2017
F,647,75,1-22-2016
A,754,78,1-24-2008
A,30,29,1-23-2010
C,301,27,1-20-2022
B,100,13,1-20-2022
B,225,63,1-20-2024
A,187,59,1-20-2021
B,664,40,1-24-2008
A,646,92,1-24-2005
D,329,7,1-22-2014
B,872,15,1-23-2011
D,178,14,1-24-2007
C,523,73,1-23-2009
F,428,54,1-21-2018
F,119,32,1-20-2022
A+,208,55,1-21-2019
D,817,8,1-24-2006
B,402,4,1-20-2023
D,166,48,1-24-2006
B,385,81,1-21-2018
A+,324,91,1-22-2016
A+,932,14,1-20-2021
F,585,80,1-24-2005
A+,326,20,1-21-2018
C,669,86,1-21-2018
C,574,62,1-21-2020
D,562,78,1-20-2023
D,690,10,1-22-2015
C,625,11,1-24-2006
B,484,52,1-22-2016
D,154,24,1-22-2015
A,819,35,1-22-2014
D,542,30,1-23-2011
F,78,50,1-21-2017
F,837,82,1-24-2006
F,423,83,1-22-2013
A,831,48,1-24-2008
A+,100,85,1-21-2018
D,444,89,1-20-2022
C,451,13,1-24-2006
F,595,18,1-20-2024
D,375,9,1-22-2013
A+,849,0,1-20-2024
C,245,33,1-23-2011
A+,705,94,1-20-2021
F,783,77,1-23-2011
F,32,13,1-20-2022
D,397,8,1-21-2017
A+,862,60,1-21-2019
F,248,59,1-22-2015
C,427,86,1-24-2007
C,46,66,1-21-2019
A+,63,41,1-23-2012
D,636,8,1-21-2019
A,341,72,1-24-2007
C,671,40,1-22-2015
B,308,19,1-23-2012
B,698,61,1-24-2005
D,900,55,1-22-2014
D,814,79,1-24-2006
C,72,82,1-24-2007
F,811,30,1-23-2010
B,561,46,1-22-2013
B,490,9,1-22-2016
A+,910,50,1-20-2023
A,118,32,1-24-2007
D,209,92,1-23-2011
F,497,26,1-23-2010
D,956,26,1-20-2023
D,890,1,1-21-2017
D,844,42,1-24-2007
A+,259,94,1-21-2017
F,792,71,1-21-2020
B,379,89,1-23-2009
A+,355,13,1-22-2016
B,540,16,1-22-2014
D,608,44,1-24-2007
D,558,70,1-23-2010
A+,154,47,1-24-2008
A+,393,10,1-24-2006
A,227,13,1-21-2017
C,26,75,1-23-2010
A+,343,13,1-20-2021
F,455,2,1-20-2021
C,217,36,1-23-2009
A,67,57,1-20-2023
A,97,36,1-21-2020
A,101,18,1-20-2023
B,549,47,1-22-2016
D,510,90,1-23-2011
D,344,78,1-23-2011
B,864,64,1-23-2010
C,936,44,1-20-2023
D,628,75,1-23-2010
A,553,12,1-22-2013
C,762,85,1-25-2004
A,746,7,1-24-2006
D,461,33,1-21-2019
D,581,13,1-23-2010
D,872,25,1-20-2021
A+,841,21,1-23-2009
B,871,95,1-21-2019
F,845,17,1-24-2008
B,45,84,1-20-2023
C,886,70,1-23-2012
F,852,50,1-20-2023
B,625,26,1-20-2022
B,817,27,1-24-2007
A+,511,58,1-20-2021
F,423,29,1-20-2023
A,517,70,1-24-2006
C,131,1,1-22-2014
A+,374,91,1-21-2020
C,261,83,1-24-2008
C,129,70,1-23-2010
F,716,86,1-20-2021
A,635,4,1-21-2020
B,579,18,1-23-2010
F,80,32,1-24-2007
C,890,31,1-25-2004
F,28,7,1-20-2021
B,29,82,1-23-2011
B,636,16,1-20-2021
C,837,64,1-24-2006
C,516,14,1-22-2016
A+,14,13,1-21-2020
D,213,93,1-21-2020
B,465,39,1-20-2023
A,379,50,1-22-2016
B,477,75,1-24-2008
A,831,2,1-24-2005
A+,687,31,1-22-2014
B,459,63,1-23-2010
C,516,81,1-20-2024
D,475,69,1-24-2007
A,758,35,1-24-2008
A,519,44,1-21-2020
D,510,55,1-23-2009
F,293,77,1-23-2010
A+,818,91,1-23-2012
A,17,77,1-21-2020
A+,291,43,1-24-2007
B,442,33,1-23-2010
B,931,71,1-21-2019
A+,460,86,1-25-2004
A+,820,90,1-20-2022
B,397,93,1-21-2018
A+,564,62,1-24-2006
A+,705,17,1-21-2018
B,119,79,1-23-2012
C,164,14,1-24-2008
A+,257,13,1-23-2012
B,460,81,1-25-2004
A+,680,89,1-21-2020
C,880,68,1-20-2021
F,681,82,1-25-2004
F,553,79,1-20-2021
C,51,81,1-22-2015
B,826,51,1-24-2005
D,194,69,1-23-2011
A+,236,10,1-21-2018
A+,289,34,1-23-2012
A+,100,75,1-21-2018
D,607,82,1-21-2019
D,979,15,1-23-2011
D,642,25,1-24-2006
F,861,24,1-23-2012
A+,990,73,1-21-2017
A,288,51,1-24-2007
B,646,70,1-22-2015
B,898,63,1-21-2019
A,367,20,1-22-2014
A,918,13,1-22-2013
A+,980,84,1-22-2015
B,642,60,1-21-2020
A+,225,82,1-21-2018
A,18,18,1-24-2007
A+,422,56,1-24-2007
A+,335,78,1-23-2009
A+,9,69,1-24-2005
A+,906,35,1-20-2021
C,906,37,1-23-2011
A+,693,35,1-22-2014
C,43,64,1-20-2021
A,368,29,1-24-2005
C,31,70,1-23-2009
B,334,33,1-24-2006
F,954,53,1-21-2017
D,103,50,1-24-2005
F,896,29,1-20-2021
D,662,54,1-24-2005
C,334,43,1-24-2007
F,109,86,1-20-2021
A,884,65,1-24-2005
B,433,64,1-20-2022
A+,744,0,1-22-2014
D,216,45,1-23-2010
F,32,61,1-22-2013
F,609,77,1-20-2021
A,11,56,1-21-2019
F,966,45,1-22-2013
A,353,25,1-20-2023
A+,238,85,1-22-2016
C,355,43,1-20-2022
C,888,69,1-20-2022
D,560,93,1-21-2019
A,121,61,1-22-2013
B,603,4,1-24-2006
A,257,58,1-20-2021
A,330,94,1-20-2021
F,517,57,1-22-2014
F,947,57,1-24-2007
A,211,31,1-25-2004
C,524,38,1-23-2010
B,472,89,1-22-2015
A+,384,12,1-20-2024
F,833,83,1-22-2013
B,290,13,1-23-2011
D,800,83,1-20-2022
A+,158,61,1-23-2012
B,521,8,1-20-2024
D,665,93,1-20-2021
D,75,95,1-20-2021
F,61,20,1-22-2015
B,121,13,1-21-2018
A,155,22,1-21-2019
D,86,27,1-20-2023
F,69,21,1-21-2017
C,975,8,1-22-2013
A+,304,75,1-20-2021
A+,305,94,1-23-2012
F,663,91,1-23-2011
A,502,77,1-25-2004
B,604,51,1-22-2015
A,438,19,1-22-2013
D,119,95,1-24-2007
B,374,32,1-24-2007
A,465,16,1-23-2009
F,982,30,1-24-2006
B,102,76,1-24-2005
A+,851,37,1-24-2005
A+,98,5,1-21-2020
A,740,3,1-20-2024
D,112,62,1-20-2022
F,498,64,1-20-2021
A,498,49,1-23-2011
A+,591,62,1-22-2015
A+,426,35,1-24-2008
A,488,60,1-23-2010
A,114,10,1-24-2008
A+,659,69,1-20-2023
A+,500,41,1-24-2007
D,644,60,1-24-2005
A+,245,9,1-20-2022
A,750,23,1-22-2013
A,542,10,1-21-2020
A,65,40,1-22-2015
C,18,70,1-21-2019
A,967,1,1-23-2009
C,466,1,1-20-2022
A+,213,20,1-24-2007
A,227,6,1-20-2021
B,520,32,1-24-2007
B,796,6,1-22-2014
C,728,88,1-24-2008
C,175,23,1-21-2018
A+,692,40,1-24-2006
A,644,57,1-21-2019
D,610,82,1-24-2008
D,666,52,1-20-2023
B,197,81,1-20-2023
D,502,24,1-23-2011
A+,459,9,1-24-2008
A,928,81,1-21-2017
A+,654,93,1-24-2007
A,145,77,1-24-2006
D,1,21,1-24-2007
B,15,66,1-23-2009
A+,237,59,1-20-2024
F,496,54,1-21-2018
C,171,36,1-21-2018
A,84,70,1-20-2022
A,982,78,1-23-2009
A+,778,92,1-21-2018
B,228,1,1-23-2009
F,798,43,1-21-2018
A,983,77,1-23-2009
B,715,8,1-24-2005
A,388,30,1-20-2024
F,743,1,1-24-2008
B,9,93,1-21-2020
D,392,77,1-22-2016
F,546,95,1-20-2021
D,46,4,1-22-2014
D,874,37,1-20-2024
D,154,32,1-22-2015
C,270,91,1-22-2013
C,825,94,1-24-2006
F,124,0,1-24-2005
C,282,58,1-22-2016
B,349,76,1-21-2020
A,755,61,1-23-2012
A+,994,89,1-20-2022
A,898,16,1-20-2023
F,665,84,1-21-2018
F,730,70,1-20-2021
D,364,80,1-23-2011
D,189,63,1-23-2010
A+,715,21,1-24-2005
F,63,56,1-20-2021
A+,908,87,1-21-2019
B,936,95,1-22-2013
D,114,68,1-21-2017
F,873,53,1-22-2016
C,375,23,1-24-2006
F,286,40,1-24-2008
D,275,21,1-21-2018
D,514,27,1-25-2004
B,779,32,1-22-2013
B,873,1,1-21-2020
A,780,23,1-23-2012
F,502,24,1-22-2015
C,999,2,1-21-2017
D,345,94,1-20-2022
F,397,58,1-23-2010
F,854,27,1-21-2018
C,589,42,1-22-2014
A+,388,71,1-24-2006
D,907,81,1-20-2021
A,966,60,1-23-2009
B,788,20,1-25-2004
A+,873,25,1-21-2019
A+,918,92,1-20-2023
C,120,47,1-22-2016
A,155,75,1-22-2013
F,66,3,1-24-2005
C,47,55,1-20-2022
D,43,2,1-24-2006
D,616,40,1-25-2004
F,140,13,1-24-2006
D,343,89,1-20-2022
A,286,6,1-24-2005
F,380,60,1-21-2017
C,511,25,1-24-2005
F,276,60,1-22-2015
C,795,79,1-23-2012
A+,212,37,1-24-2005
A+,250,10,1-23-2011
F,936,94,1-21-2020
F,118,49,1-22-2013
F,893,42,1-21-2019
C,930,72,1-25-2004
B,806,66,1-24-2008
A,879,61,1-23-2009
D,662,85,1-20-2023
F,643,15,1-24-2007
A,525,19,1-21-2019
D,159,86,1-21-2018
C,568,46,1-22-2015
A,799,17,1-21-2017
C,275,50,1-21-2020
A,534,75,1-20-2024
F,246,0,1-23-2012
F,725,30,1-24-2005
C,918,58,1-23-2011
C,138,1,1-24-2006
A+,939,11,1-22-2013
D,444,0,1-21-2019
A+,965,93,1-22-2014
A+,619,66,1-23-2011
D,852,58,1-23-2011
D,524,58,1-22-2013
C,48,95,1-23-2009
D,511,61,1-23-2012
A+,935,85,1-21-2018
A+,886,10,1-21-2019
C,834,10,1-20-2022
D,519,92,1-24-2006
B,220,54,1-23-2010
B,657,84,1-23-2010
D,109,58,1-20-2024
A+,123,95,1-21-2019
D,475,80,1-24-2005
A+,164,54,1-23-2012
F,559,26,1-23-2011
A+,576,2,1-21-2020
D,420,69,1-24-2008
D,492,35,1-22-2015
A,182,19,1-23-2011
D,969,46,1-20-2023
F,453,75,1-20-2023
D,465,51,1-22-2014
B,767,8,1-24-2006
B,813,56,1-24-2007
F,323,95,1-23-2010
D,636,13,1-20-2022
F,705,41,1-24-2005
C,172,19,1-21-2019
A+,202,31,1-25-2004
A,560,0,1-21-2018
B,481,62,1-23-2011
B,916,37,1-22-2015
B,830,30,1-24-2008
D,947,94,1-21-2017
C,223,42,1-20-2022
A,743,41,1-25-2004
C,695,70,1-20-2022
B,121,55,1-20-2024
A,700,53,1-22-2015
C,797,42,1-22-2016
C,477,80,1-20-2024
A,854,94,1-21-2020
D,941,16,1-24-2007
A,933,41,1-20-2021
A+,820,75,1-22-2016
A+,281,1,1-24-2008
C,82,72,1-22-2014
A,754,74,1-21-2017
C,226,27,1-20-2024
